,Query,Target,Stance,data_type
999,[CLS] #ff #patriot --> pigswalkupright.  thanks 4 following back!! #truth #liberty #justice #proisrael #2a #riseupamerica #proudamerican #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1000,"[CLS] how many location-efficient, #affordablehousing units could the nyc metro (pop. 23m) create if it built over all of its cemeteries? #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1001,"[CLS] @nytimes while you are at it, eliminate all drugs, cars, planes, food, electricity, and anything else that may cause a death. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1002,"[CLS] not all women want to have or bear children, and that is okay  #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1003,"[CLS] meanwhile, @justintrudeau wants to waste your money to kill innocent children in the womb. #dangerous #hypocrite #nochoice #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1004,"[CLS] if we are pronounced dead when our heart stops, why are we not pronounced alive when our heart starts? #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1005,[CLS] 89% of abortions occur at the 12th week or before #letstalkabortion #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1006,[CLS] 1.2% of abortions happen at 21 weeks+  (these are only exceptions) #letstalkabortion #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1007,[CLS] #nothingmoreamericanthan unjustified homicide of the unborn in #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1008,[CLS] generate belief in quality existence for everyone especially children in that community.kittington2016 #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1009,"[CLS] when declaration of independence was adopted, abortion was illegal in all 13 colonies. #txlege #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1010,[CLS] i'm really pissed off by vaccines mandates. it's not ok to force parents to inject their kids when there might be consequences. #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1011,[CLS] please vote against the anti-choice amendment to the scotland bill on monday @kevinbrennanmp - thanks! #abortionrights #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1012,[CLS] @notmuchelse but of course today one doesn't have to be responsible you can kill your child instead! #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1013,[CLS] those who wonder what they would have done had they lived at the time of some terrible injustice now know the answer -p. hitchens #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1014,"[CLS] damn, interesting news when you find out you were almost a product of abortion #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1015,[CLS] reading law cases on abortion rulings from the past 100 years is exhausting! #research #workhard #work #publichealth #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1016,[CLS] every1 needs 2 c @rick_reyna & @rallysforchrist's movie #therallyla. it's life transforming. #drugs #forgive #swbc2015 #salvation #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1017,[CLS] @veronicacoffin @fingersflying the irony of margaret sanger wanting to rid the world of blacks. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1018,"[CLS] #rally4life motherhood is for some much-wanted,for others it is not.it should be by choice, not by force. respect women's choices #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1019,[CLS] i hope you all either enjoy the rugby or enjoy not enjoying the rugby #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1020,[CLS] en route to parnell square for the rally for life!!  #everylifematters #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1021,[CLS] @independent_ie no one has 5he right to tell any person what they should do with their body #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1022,[CLS] @prowomanchoice @buhayipaglaban people like you are exactly what is wrong with our society. #procontraception #unapologetic  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1023,[CLS] a bundle of cells feels more pain than a fully grown women? no. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1024,[CLS] pro-choicers are basically tryna fight oppression with more  oppression . #feminist #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1025,[CLS] #rally4life more like rally for people who think they have the right to authorise other people's decisions #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1026,"[CLS] as a man, the only body i should have a say in is my own. #repealthe8th #rally4life #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1027,[CLS] wish i could be at the #rallyforlife counter protest. women are people. fetuses are clumps of cells. end of story. #ireland #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1028,"[CLS] #rally4life because if they don't want an abortion, then no one can have the choice  #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1029,"[CLS] @mikedury and don't forget, now ""private clubs"" and organizations. aka ~> #girlscouts & #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1030,"[CLS] so you're at the #rally4life? tell me more about how #antichoice laws kill 47,000 women a year! very ""#prolife"" uh? #repealthe8th #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1031,[CLS] solidarity with all at the counter #rally4life - ireland won't be equal until women have full control of our bodies #repealthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1032,[CLS] this #rally4life shit! how people support it i'll never understand. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1033,"[CLS] dear to who it may concern;""you stand up for my right to live.   #baby #murder #righttolife #unborn #womensrights #legal #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1034,"[CLS] amandakayhowell: dear to who it may concern;""you stand up for my right to live.   #baby #murder #righttolife #unborn #wo... #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1035,"[CLS] @prevailchris sexual assault is epidemic.. not just in military, colleges, universities. fight 2 stop this crime=less need 4 #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1036,[CLS] the #rally4life  shows yet again what little support these people have.  #repealthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1037,[CLS] cpcs in this town of 5000: 2. #goddamn #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1038,[CLS] a prochoice advocate but circumcise ur baby? fucking hypocrite! #circumcision #humanrights #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1039,"[CLS] i think a woman should have the choice of what to do with her body.. but, what do i know? im only a woman sure #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1040,[CLS] there is nothing sadder than pro-life young women. i can't help but pity the fools. #repealthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1041,[CLS] @jaxlesigh @prowomanchoice u dont know using #naturalfamilyplanning will not have the same effect as birth spacing? #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1042,[CLS] @jaxlesigh @prowomanchoice  ur not aware that using #naturalfamilyplanning will have d same effect as birth spacing? #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1043,"[CLS] @buhayipaglaban @blueskies366 remember that there is no ""murder"" involed in #abortion. i am #procontraception for less #abortion. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1044,"[CLS] @buhayipaglaban @blueskies366 thank you again to show that you are against contraception. ""#prolife"" = a code word for #misogyny. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1045,[CLS] .@buhayipaglaban perhaps you want to go to the fertility clinics & rescue them all. how many can you fit in your womb. #clowncar #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1046,"[CLS] @buhayipaglaban @_msthirdward @blueskies366 ""natural"" family planning isn't ""planning"" at all since it just doesn't work. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1047,"[CLS] @buhayipaglaban @blueskies366 there is no ""#abortion"" involved in taking the pill honey. #womenshealth #abortifacient #fail #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1048,"[CLS] @buhayipaglaban @blueskies366 the culture of death is ""#prolife"" who deny pregnant people healthcare. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1049,[CLS] @buhayipaglaban bullshit multiplied by bullshit is still bullshit. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1050,[CLS] happy july 4th- freedom day! let liberty ring out! #freedom #faith #jesus #revival #life #tcot #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1051,[CLS] @stephen_c_ward  what are they doing with acid signs oh yeah their all tripping #lsd  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1052,"[CLS] @_msthirdward @buhayipaglaban @blueskies366 it's never been about ""life"" has it? ""#prolife"" are ok with women dying. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1053,[CLS] @buhayipaglaban @laurawrpie @_msthirdward @blueskies366 i'm totally cool with this image. was the fetus unviable? health at risk? #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1054,[CLS] @buhayipaglaban @_msthirdward @laurawrpie who defends murder here? i haven't heard anyone defending the killing of human beings. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1055,[CLS] i just unfollowed someone because they tweeted about being pro-life #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1056,"[CLS] rt @freesafelegal: ""why does the government not hold a referendum on abortion?"" asks un cescr mbr pillay #unirl #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1057,"[CLS] leftist, progressives love 2lie & claim they believe in god, but if they do they would never support #gaymarriage #obamacare #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1058,[CLS] i'll celebrate #independenceday when everyone in this country is equally free & not living in fear & poverty! #equalityforall #p2 #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1059,[CLS] @violencehurts @womencansee the unborn also have rights #defendthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1060,"[CLS] @violencehurts @womencansee the most fundamental right of them all, the right to life, is also a right of the unborn. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1061,[CLS] every year i see #rally4life ads & think 'that sounds great!' stop tricking me into thinking you want sth positive! #repealthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1062,"[CLS] #defentthe8th? why would i defend something that kills people? remember #savita, killed by irish ""#prolife"" laws? #repealthe8th #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1063,[CLS] of course an embryo is a person! if it were a puppy there'd be no desire to abort it. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1064,[CLS] if it's not a person then why do women get invitro? to have a gold fish? #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1065,[CLS] there should be no law or funding which justifies the murder of innocent life.   #ccot #pjnet #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1066,"[CLS] in 1776 we killed the conservatives, freed ourselves from that crap #rightwing #christian #churchstate #tyranny. #uniteblue #tcot #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1067,"[CLS] compromising on #sin gets easier as time goes on. oh yeah, it didn't just start! #sexual-impurity #wakeupamerica #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1068,[CLS] antichoice laws say women can't make their own decisions  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1069,[CLS] there's no place for selfishness when you talk about a human life. everyone matters! #quotes #truelovewaits #parenting #humanrights #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1070,[CLS] @jizismyname can't wait to see you on @heyqweentv #jizismyname #electronicadrugdealer #jiz  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1071,[CLS] @facethenation @nytimes where is #silenceddiscourse for @thedemocrats #divisions on #schoolchoice #taxes #doublestandard #biased #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1072,[CLS] @mediaite @cnn where is #silenceddiscourse for @thedemocrats questions on #divisions #schoolchoice #taxes #doublestandard #biased #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1073,[CLS] the most horrific violence in america is the war on babies. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1074,"[CLS] if the pope gave a flying fuck about the poor on his home continent, he'd let them have abortion and birth control. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1075,[CLS] a much needed 3 days with these guys @rory3burke @im_brady missed @jimmahtwittah but what a weekend #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1076,[CLS] if truth is a micro aggression 2 the left why is name calling by the left not a mega hypocrisy? #uniteblue #libcrib #maddow #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1077,[CLS] if #freewill is good enough for your #god it should be good enough for you. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1078,"[CLS] hi @hillaryclinton while you are campaigning, 3000 innocent lives were killed by your pals #rednationrising #uniteblue #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1079,[CLS] why are tumblr feminists so territorial? pro-lifers can't even voice their opinions without being attacked. #prolifeproblems #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1080,[CLS] the sanctity of human life is not a woman's issue. #antifeminism #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1081,[CLS] @denisemourges @repthomasmassie i know! i'm the only perfect :-) candidate. #procivilliberties #probusiness #proworker #propeace #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1082,[CLS] next time just keep the baby   #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1083,[CLS] people don't care about things that don't effect men which is the same reason it's sexist we don't cover birth control  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1084,"[CLS] the point is bodily autonomy. a born child can rely on other people, and can live by itself   #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1085,[CLS] @connectcatholic the justification of abortion is rooted in selfishness & fear & they come from lack of faith & self centeredness #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1086,[CLS] abortionists and their supporters are the real misogynists! #catholic #christian #progressive #liberal #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1087,"[CLS] some babies die by chance, none should die by choice! #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1088,[CLS] @barontrader @dynamochen  margret sangers looking a little rough!!!! #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1089,[CLS] i would never expect an 11 year old girl to have to carry a pregnancy to term #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1090,[CLS] monk's hobbit is back in twitter. #catholics #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1091,"[CLS] @bureslynn @sallykohn @cofemale kohn is also anti-human rights, anti-social justice, anti-peace, pro-violence.  #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1092,[CLS] i wonder if #antichoice ever wonder if the pregnant #teen they denied accurate #sexed to could have been the one to cure cancer. #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1093,[CLS] today is a great because we are alive. #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1094,[CLS] @meamhere it isn't going to happen. the lw and the rw have too many differences. #foreignpolicy #healthcarelegislation #economics #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1095,[CLS] @fungirl3part2 repent wen u commit a grave act like murder of a baby did u #abort ur baby?yes? then you repent! #hell s 4 eternity #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1096,[CLS] helping achieve repro. justice 1 step @ a time. #abfunds #love #compassion #abortionrights #nnaf #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1097,"[CLS] @lifesite right, where are the pre-born women's rights? #alllivesmatter #equalrights #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1098,[CLS] i will fight for the unborn! #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1099,[CLS] @nosilentsprings and an even worse place from which to make medical decisions for other people #mybodymychoice #notyours #notgovt #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1100,"[CLS] #fiona bruce wants a government that forces women to have children, and then refuses to financially help them. #bodyautonomy #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1101,[CLS] @thejournal_ie sad this is what has to be done for women in need #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1102,[CLS] liberals say i need more tolerance. i say screw tolerating murder.                                #abortionkills #toleranceisdeath #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1103,[CLS] just been having rather horrible discussion with @tim_hallan - reminder that we have a long way to go. #humanrights #healthcare #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1104,[CLS] @prowomanchoice @laurawrpie @jaxlesigh both r #human. 1e u abuse with misinformation (#women) n d other u kill by #baby #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1105,[CLS] @buhayipaglaban @laurawrpie @jaxlesigh like i said i'm glad this medical procedure is around so that pregnant people stay healthy. #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1106,"[CLS] @buhayipaglaban @laurawrpie every time i ""discuss"" with ""#prolife"" it reaffirms my belief that #antichoice are complete idiots. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1107,[CLS] yes. antis just don't make sense.  #waronwomen #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1108,[CLS] women are capable of making decisions #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1109,[CLS] @laurawrpie @prowomanchoice d real question is. do u even research d side effects of abortion and contraceptives? #knowyourfacts #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1110,"[CLS] @paradiselost_17 @argudaz @brainman365 @polarvan @yetigcreature yes, an occasional hypocrite. i support #marriageequaility & abhor #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1111,[CLS] oh you dont like that im pro-choice.  pftt. dont try to force me to be pro-life. fuck off   #sorrynotsorry #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1112,[CLS] watch out for censorship in your news and media! #politicalrevolution #immigration #rednationrising #constitution #corruptmedia #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1113,"[CLS] not sure where i stand on god and religion.  still, don't need to be a christian or religious to be against abortion.  #evil #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1114,"[CLS] #antichoice never try to police men over sex, but punishing women puts  them into a frenzy. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1115,[CLS] to run outside? to run inside? #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1116,[CLS] anti choice laws only effect women.  people don't care about things that don't effect men #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1117,[CLS] people with a uterus can be pro choice. people who have been pregnant can be pro choice. people who lost a child can be prochoice #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1118,"[CLS] you can't give the ""death penalty"" to something not living sentient or autonomous #waronwomen #roe42 #reprohealth #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1119,[CLS] @knowj @kalenjordan @benmarks @magetalk not ashamed to say it's me. i'm not in favor of enc itself as not banning enc modules. #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1120,"[CLS] @showtruth if they made it illegal, people would use coat hangers, and your photos would really be messed up. #letdoctorsdoit #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1121,[CLS] abortion is genocide - i don't think you know what genocide means.  #ygk #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1122,"[CLS] yea, let's make a woman suffer 18 years and raise a child with an unfit parent who hates it because of ""morality"". #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1123,[CLS] pro-life laws only effect women so anti choicers are fine with these laws because the laws are only hurting are females  #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1124,[CLS] anti-choice laws are entirely men controlling women  #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1125,"[CLS] a fetus is not living, breathing, born, sentient, or autonomous which is why the pregnant woman's choice matters more #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1126,[CLS] what about in cases of rape #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1127,[CLS] only one can have bodily autonomy #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1128,[CLS] antis don't care because the only people the laws are hurting are females and they don't care about things that don't effect men #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1129,"[CLS] like 96% of antis don't care about breathing viable persons, and 100% care about embryos more #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1130,[CLS] anti choice laws are sexist because they ignore the fact that men abandon their pregnant partners & those men face no punishment  #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1131,[CLS] this is the same reason it's sexist that we don't cover women's birth control. any issue that primarily effects women is ignored #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1132,"[CLS] woman's heartbreaking letter to father of baby she aborted: ""i'm so very sorry - lifenews. please pray for the men hurt by abortion #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1133,"[CLS] @kingstonpolice @showtruth ""freedom of expression? does that mean that i can display pornography in public if i am against it? #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1134,"[CLS] we declare that all people have worth and value even if the whole world calls them ""unwanted""! #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1135,"[CLS] i'm kind of scared for the elderly in our country. in a few years, we'll be aborting them too. #americathesocialist #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1136,[CLS] fyi: whoopi goldberg is a feminist hero for her six abortions. #womenagainstfeminism #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1137,[CLS] obama administration sends 5.6 million dollars to #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1138,[CLS] where's the most dangerous place for a child? in the hands of an isis terrorist? almost. inside their mother's womb #middleamerica #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1139,[CLS] @showtruth you can't handle the truth! people will always do it no matter the laws. #letdoctorsdoit #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1140,[CLS] @xavipereda @hillaryclinton sorry hilary but i'm #southern and don't bleed that #rainbow #bleedred #america #southwillriseagain #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1141,"[CLS] why do people think it's ok to get an abortion...  what the fuck is wrong with you? what if your mom aborted you, you sick fuck! #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1142,[CLS] @showtruth get out of my city. #ygk #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1143,"[CLS] .@jessielosch there is no such thing as a ""safe & alive"" abortion because every abortion that goes as intended leaves >= 1 dead #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1144,[CLS] @senschumer you sponsored the religious freedom bill. what is this bill that allows killing full term babies in ny? #tcot #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1145,[CLS] @andyswan lol.  i don't know about that.  #schoolprayer #govtendorsementofheterosexualmarriage #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1146,[CLS] @jonathaaswift @tomadams9999 they  are both alive & human from conception just earlier phase of life's continuum! @chooseliferacer #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1147,"[CLS] not your uterus, not your choice--from conception on, it really is that simple! #fem2gen #yesallwomen #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1148,"[CLS] c7german: heaven is our goal,  life is our conquest  #socialmedia #technology #catholic #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1149,[CLS] @nbcla #sb128 isn't opposed merely b/c it's against god's will (as if we're neanderthals). it's murder. like #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1150,[CLS] pro-choice=pro-life. anti-choice=anti-life. don't play righteous when you're advocating the endangerment of women. #womensrights #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1151,[CLS] it is not pro-life if you ignore life of the pregnant woman; that includes physical/mental health.isprolife #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1152,[CLS] @marcmaron @amyschumer @juddapatow are you a triceratops or tricerabottom? #arethosehornsyourewearing #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1153,[CLS] @paigeymadisonn: 12. something you hate.  people who don't believe abortion should be kept safe and sterile. #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1154,[CLS] would you rather have women taking dangerous concoctions to induce abortions or know they are getting a safe & legal one? #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1155,"[CLS] @cody_fulk92 @ntfem @brettzawesome actually, child-murder is far worse these days. we live in more savage times. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1156,[CLS] .@johntory since when did toronto become a weak city? bullied by stone-age cab companies that block traffic illegally. #to4uber #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1157,[CLS] i #denounceharper for refusing to include family planning in foreign aid even though spending $1 could save $6 #wheresthefp #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1158,[CLS] looking forward to the protest today. i can't be there long but i hope my signs will. #kingston #protesters #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1159,[CLS] our #truthtour continues in #carletonplace as we show the graphic truth of abortion 2 traffic & pedestrians! #showthetruth #onpoli #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1160,[CLS] it very simple .. let women choose.. #repealthe8th #notacriminal #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1161,[CLS] i cannot believe there are still people in this century who opposed to women having rights over their own bodies! #disgusted #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1162,[CLS] societies that put to death the weak and vulnerable are more violent. #nazis #streetgangs #communists #assistedsuicide #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1163,[CLS] rt @guyforchrist: god is the author of life and nobody has the right to take it. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1164,[CLS] @womanmdsguide i thought they wanted less unwed mommas and less abortion. #confused #tcot #feminism #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1165,"[CLS] the teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,2,testA
1166,"[CLS] we need more public funding for birth control, condoms and abortions, especially abortions. #budget2015 #election2016 #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1167,[CLS] i will visit pei when all women can get a lawful medical abortion on the island. #cdnpoli #peipoli #womensrights #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1168,[CLS] praise report two babies savedone in dallas tx&in charlotte nc  if we put forth effort with prayer- miracle's happen  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1169,[CLS] @wbcbowie ny pastors need to call their state senators and stop this barbaric bill!istorture #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1170,[CLS] i support @govmikehuckabee because i want to see planned parenthood gone. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1171,[CLS] @berniesanders if men were the ones that got preganant this would be a non issue in america #bernie2016 #womensrights #solidarity #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1172,"[CLS] dear proaborts: using bad grammar and filthy language and intimidation makes you look ignorant, inept and desperate. #godwins #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1173,[CLS] our #truthtour cont' in the @cityottawa as we show the humanity of the unborn & inhumanity of abortion! #cdnpoli #ottawa #onpoli #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1174,[CLS] good thing i don't live in kingston woulda started a riot by now with this 'pro-life' protest #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1175,[CLS] so ariana grande hates america & americans? she's not alone #scotus #hillary #obama #democrats #aclu #naacp #hamas #isis #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
